0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0,0.010617256183476774,0.019816043160776536,0.027672907238162014,0.03426439472189592,0.03966705191824098,0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244
0.010617256183476774,0.019816043160776536,0.027672907238162014,0.03426439472189592,0.03966705191824098,0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126
0.019816043160776536,0.027672907238162014,0.03426439472189592,0.03966705191824098,0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908
0.027672907238162014,0.03426439472189592,0.03966705191824098,0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765
0.03426439472189592,0.03966705191824098,0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894
0.03966705191824098,0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215
0.04395742513345988,0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427
0.047212060673815365,0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236
0.049507504845570156,0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378
0.050920303954986965,0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558
0.05152700430832852,0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504
0.051404152211857485,0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908
0.050628293971836616,0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511
0.049275975894528624,0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001
0.047423744286196244,0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001,0.01186751251910114
0.045148145453102126,0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001,0.01186751251910114,0.011702134696928608
0.04252572570150908,0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001,0.01186751251910114,0.011702134696928608,0.012234430780561273
0.039633031337679765,0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001,0.01186751251910114,0.011702134696928608,0.012234430780561273,0.013405179759392594
0.036546608667876894,0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001,0.01186751251910114,0.011702134696928608,0.012234430780561273,0.013405179759392594,0.01512800715944218
0.033343003998363215,0.030098763635401427,0.026890433885254236,0.023794561054184378,0.020887691448454558,0.018246371374327504,0.015947147138065908,0.014066565045932511,0.01268117140419001,0.01186751251910114,0.011702134696928608,0.012234430780561273,0.013405179759392594,0.01512800715944218,0.01731653850672962
