0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.021391136835829938,0.025438108669635598,0.028504758133761632,0.030666494641260308,0.03199872760518391,0.03257686643858472,0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236
0.025438108669635598,0.028504758133761632,0.030666494641260308,0.03199872760518391,0.03257686643858472,0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406
0.028504758133761632,0.030666494641260308,0.03199872760518391,0.03257686643858472,0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115
0.030666494641260308,0.03199872760518391,0.03257686643858472,0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178
0.03199872760518391,0.03257686643858472,0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092
0.03257686643858472,0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196
0.032476320554515006,0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545
0.031772499366027065,0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581
0.03054081228617317,0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376
0.028856668728005595,0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0
0.026795478104576633,0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195
0.024432649828938537,0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227
0.021843593314143612,0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085
0.019103717973244127,0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066
0.01628843321929236,0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785
0.0134731484653406,0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364
0.010733273124441115,0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726
0.008144216609646178,0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186
0.005781388334008092,0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361
0.0037201977105791196,0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914
0.0020360541524115545,0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399
0.0008043670725576581,0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972
0.00010054588406971376,0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899
0.0,0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174
0.0005781388334008195,0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478
0.0019103717973244227,0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712
0.004072108304823085,0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955
0.0071387577689491066,0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506
0.011185729602754785,0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344
0.016288433219292364,0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746
0.022484239655118726,0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855
0.029658366440809186,0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596
0.03765799273044361,0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164
0.046330297678101914,0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164,0.1538752430229609
0.05552246043786399,0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164,0.1538752430229609,0.15578072099406956
0.06508166016380972,0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164,0.1538752430229609,0.15578072099406956,0.15687471359994304
0.07485507601001899,0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164,0.1538752430229609,0.15578072099406956,0.15687471359994304,0.15724464237252694
0.08468988713057174,0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164,0.1538752430229609,0.15578072099406956,0.15687471359994304,0.15724464237252694,0.1569779288437668
0.0944332726795478,0.10393241181102712,0.11303448367908955,0.12158666743781506,0.12943614224128344,0.1364300872435746,0.14241568159876855,0.14728014485725596,0.15107085815467164,0.1538752430229609,0.15578072099406956,0.15687471359994304,0.15724464237252694,0.1569779288437668,0.15616199454560825
